"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"24-Nov-2003","EQ","877.00","880.00","857.50","873.25","859.85","859.80","864.96","912.00","560.00",157989,"136,653,527.05",
"21-Nov-2003","EQ","862.50","877.70","850.00","861.10","872.20","873.25","869.38","912.00","560.00",260229,"226,237,685.25",
"20-Nov-2003","EQ","874.10","886.90","852.00","869.55","859.85","861.10","875.42","912.00","560.00",296835,"259,854,723.45",
"19-Nov-2003","EQ","870.00","873.70","852.10","863.80","871.15","869.55","863.93","912.00","560.00",171481,"148,148,027.75",
"18-Nov-2003","EQ","866.00","870.00","858.05","859.50","865.80","863.80","864.81","912.00","560.00",179928,"155,603,631.95",
"17-Nov-2003","EQ","855.10","866.70","853.10","860.05","858.30","859.50","859.15","912.00","560.00",124765,"107,191,619.45",
"15-Nov-2003","EQ","855.00","864.00","852.00","855.00","860.00","860.05","857.94","912.00","560.00",28592,"24,530,320.40",
"14-Nov-2003","EQ","852.00","858.50","850.00","853.75","855.50","855.00","855.30","912.00","560.00",330055,"282,297,545.80",
"13-Nov-2003","EQ","860.00","860.00","848.00","850.85","852.00","853.75","855.33","912.00","560.00",283562,"242,539,919.20",
"12-Nov-2003","EQ","872.00","873.80","844.00","865.35","851.00","850.85","860.78","912.00","560.00",234066,"201,480,124.50",
"11-Nov-2003","EQ","872.00","872.00","862.00","862.20","870.00","865.35","866.80","912.00","560.00",338984,"293,832,557.75",
"10-Nov-2003","EQ","865.00","870.00","845.20","863.80","862.00","862.20","860.75","912.00","560.00",191571,"164,894,678.60",
"07-Nov-2003","EQ","877.00","879.00","856.25","877.15","865.25","863.80","865.78","912.00","560.00",311420,"269,621,396.65",
"06-Nov-2003","EQ","887.00","892.00","875.00","888.80","877.00","877.15","883.00","912.00","560.00",285240,"251,868,190.95",
"05-Nov-2003","EQ","895.00","909.40","882.20","900.20","883.00","888.80","899.22","912.00","560.00",518255,"466,024,707.75",
"04-Nov-2003","EQ","889.90","906.00","889.90","886.60","896.00","900.20","898.29","912.00","560.00",419042,"376,419,802.85",
"03-Nov-2003","EQ","875.00","891.00","865.00","866.75","885.60","886.60","879.72","912.00","560.00",398321,"350,411,394.10",
"31-Oct-2003","EQ","860.00","876.00","860.00","860.40","870.90","866.75","864.94","912.00","560.00",251349,"217,402,745.65",
"30-Oct-2003","EQ","862.00","865.00","857.00","863.00","858.00","860.40","861.57","912.00","560.00",271501,"233,917,227.50",
"29-Oct-2003","EQ","878.00","878.00","845.05","868.60","860.25","863.00","863.93","912.00","560.00",726775,"627,880,902.20",
"28-Oct-2003","EQ","863.00","875.00","861.20","865.30","871.50","868.60","866.83","912.00","560.00",250169,"216,854,272.75",
"27-Oct-2003","EQ","874.00","879.90","860.00","872.25","861.70","865.30","869.11","912.00","560.00",265904,"231,098,939.00",
"25-Oct-2003","EQ","860.00","885.00","845.00","857.90","874.00","872.25","869.31","912.00","560.00",50145,"43,591,514.70",
"24-Oct-2003","EQ","848.25","862.00","840.10","848.15","858.00","857.90","853.08","912.00","560.00",187709,"160,131,638.40",
"23-Oct-2003","EQ","876.00","876.00","840.20","875.95","843.90","848.15","857.46","912.00","560.00",246715,"211,549,088.55",
"22-Oct-2003","EQ","871.00","880.00","865.10","872.60","876.80","875.95","873.79","912.00","560.00",261908,"228,851,383.35",
"21-Oct-2003","EQ","870.00","880.00","858.80","876.25","874.00","872.60","869.51","912.00","560.00",327730,"284,963,358.05",
"20-Oct-2003","EQ","885.00","890.00","874.00","885.80","876.05","876.25","880.14","912.00","560.00",245968,"216,486,189.55",
"17-Oct-2003","EQ","891.95","900.00","875.25","896.15","884.85","885.80","886.37","912.00","560.00",250704,"222,216,715.55",
"16-Oct-2003","EQ","890.00","903.00","881.50","883.25","892.95","896.15","894.07","912.00","560.00",296710,"265,279,343.95",
"15-Oct-2003","EQ","883.40","895.00","857.55","876.95","885.00","883.25","879.29","912.00","560.00",313518,"275,673,697.35",
"14-Oct-2003","EQ","909.85","912.00","866.00","903.95","877.00","876.95","891.09","910.00","560.00",347409,"309,571,833.80",
"13-Oct-2003","EQ","886.00","910.00","882.00","889.15","910.00","903.95","900.40","898.00","560.00",362692,"326,566,303.70",
"10-Oct-2003","EQ","880.10","898.00","879.10","878.75","887.05","889.15","888.08","884.40","560.00",304471,"270,393,226.10",
"09-Oct-2003","EQ","850.00","884.40","845.00","843.25","877.00","878.75","865.17","861.00","560.00",514431,"445,070,969.40",
"08-Oct-2003","EQ","848.00","848.90","835.25","838.30","842.00","843.25","842.41","861.00","560.00",281836,"237,421,376.80",
"07-Oct-2003","EQ","842.80","856.45","834.10","838.95","838.00","838.30","845.76","861.00","560.00",523296,"442,581,235.70",
"06-Oct-2003","EQ","816.00","844.00","813.05","809.75","840.95","838.95","831.70","861.00","560.00",547381,"455,259,218.15",
"03-Oct-2003","EQ","811.00","821.60","805.20","810.50","810.25","809.75","811.85","861.00","560.00",313067,"254,163,450.35",
"01-Oct-2003","EQ","806.70","815.00","800.00","800.90","812.00","810.50","808.60","861.00","560.00",179624,"145,244,695.65",
"30-Sep-2003","EQ","818.75","820.90","795.00","813.85","802.00","800.90","805.16","861.00","560.00",319100,"256,928,102.75",
"29-Sep-2003","EQ","818.00","825.50","810.05","820.70","819.70","813.85","818.85","861.00","560.00",126763,"103,799,271.45",
"26-Sep-2003","EQ","817.00","824.00","808.00","811.55","817.15","820.70","817.18","861.00","560.00",238535,"194,926,308.60",
"25-Sep-2003","EQ","801.00","827.90","801.00","820.30","816.00","811.55","818.48","861.00","560.00",351976,"288,086,762.55",
"24-Sep-2003","EQ","798.00","825.00","787.25","790.00","820.95","820.30","809.66","861.00","560.00",446180,"361,255,108.85",
"23-Sep-2003","EQ","775.00","793.00","773.05","780.25","791.00","790.00","782.15","861.00","560.00",199951,"156,391,806.65",
"22-Sep-2003","EQ","803.00","804.00","779.50","794.90","780.00","780.25","788.76","861.00","560.00",242817,"191,524,335.10",
"19-Sep-2003","EQ","785.00","805.00","776.00","774.25","800.90","794.90","787.76","861.00","560.00",347662,"273,875,500.85",
"18-Sep-2003","EQ","782.50","789.85","770.00","783.55","770.00","774.25","780.28","861.00","560.00",209548,"163,505,816.75",
"17-Sep-2003","EQ","806.00","806.00","780.00","797.05","780.05","783.55","791.01","861.00","560.00",398912,"315,545,150.65",
"16-Sep-2003","EQ","789.00","811.50","780.00","793.05","793.00","797.05","794.98","861.00","560.00",656765,"522,115,451.25",
"15-Sep-2003","EQ","799.05","810.00","788.05","804.55","788.05","793.05","796.99","861.00","560.00",230003,"183,309,532.75",
"12-Sep-2003","EQ","824.40","835.00","800.00","819.80","807.45","804.55","812.33","861.00","560.00",279538,"227,077,499.95",
"11-Sep-2003","EQ","840.00","848.90","815.15","840.55","820.50","819.80","831.68","861.00","560.00",311655,"259,197,414.05",
"10-Sep-2003","EQ","830.00","844.80","823.05","826.75","844.00","840.55","836.23","861.00","560.00",195411,"163,409,054.80",
"09-Sep-2003","EQ","855.00","856.00","820.00","851.20","832.00","826.75","836.70","861.00","560.00",283265,"237,008,109.45",
"08-Sep-2003","EQ","835.00","853.95","835.00","836.30","850.00","851.20","848.12","861.00","560.00",346779,"294,110,879.00",
"05-Sep-2003","EQ","818.00","844.00","816.00","810.10","840.00","836.30","829.26","861.00","560.00",390533,"323,852,595.00",
"04-Sep-2003","EQ","840.00","840.00","805.20","833.25","814.10","810.10","820.21","861.00","560.00",415220,"340,568,637.90",
"03-Sep-2003","EQ","852.00","857.80","828.00","849.90","834.00","833.25","846.42","861.00","560.00",266153,"225,277,832.25",
"02-Sep-2003","EQ","858.00","861.00","841.65","855.50","849.00","849.90","851.21","861.00","560.00",294555,"250,727,064.20",
"01-Sep-2003","EQ","840.00","861.00","840.00","832.25","857.50","855.50","853.40","837.00","560.00",439656,"375,204,280.80",
"29-Aug-2003","EQ","824.00","837.00","818.20","817.00","832.00","832.25","829.53","822.00","560.00",492031,"408,154,781.20",
"28-Aug-2003","EQ","810.00","822.00","799.00","809.50","820.00","817.00","811.92","822.00","560.00",566135,"459,655,609.45",
"27-Aug-2003","EQ","804.80","811.30","795.55","793.35","807.25","809.50","804.99","822.00","560.00",381631,"307,207,348.60",
"26-Aug-2003","EQ","783.80","807.80","780.25","773.85","796.00","793.35","794.81","822.00","560.00",495478,"393,812,950.55",
"25-Aug-2003","EQ","820.00","822.00","763.60","808.30","771.90","773.85","792.64","818.00","560.00",664160,"526,437,495.65",
"22-Aug-2003","EQ","792.00","818.00","790.00","784.55","811.05","808.30","800.06","790.70","560.00",917524,"734,072,876.80",
"21-Aug-2003","EQ","768.00","790.70","765.25","763.80","786.90","784.55","782.96","790.00","560.00",561336,"439,502,580.55",
"20-Aug-2003","EQ","772.95","773.00","759.00","768.35","763.80","763.80","766.38","790.00","560.00",296589,"227,300,791.30",
"19-Aug-2003","EQ","776.75","776.75","762.10","770.60","767.55","768.35","770.28","790.00","560.00",314884,"242,550,211.70",
"18-Aug-2003","EQ","766.75","772.00","756.50","762.80","769.00","770.60","765.03","790.00","560.00",280252,"214,402,068.50",
"14-Aug-2003","EQ","774.90","778.95","759.10","770.70","762.30","762.80","768.88","790.00","560.00",326675,"251,174,065.85",
"13-Aug-2003","EQ","770.15","776.95","758.30","772.05","769.00","770.70","767.70","790.00","560.00",333343,"255,906,637.80",
"12-Aug-2003","EQ","771.75","777.80","764.50","768.35","773.00","772.05","770.68","790.00","560.00",364588,"280,981,039.80",
"11-Aug-2003","EQ","762.00","781.70","759.90","761.70","768.00","768.35","772.97","790.00","560.00",531930,"411,165,081.20",
"08-Aug-2003","EQ","745.00","765.90","742.00","738.35","762.00","761.70","757.06","790.00","560.00",705231,"533,904,119.45",
"07-Aug-2003","EQ","737.00","746.90","728.80","731.90","738.15","738.35","738.28","790.00","560.00",627510,"463,277,204.00",
"06-Aug-2003","EQ","735.00","740.50","727.00","731.75","733.00","731.90","734.87","790.00","560.00",352095,"258,743,890.85",
"05-Aug-2003","EQ","738.00","749.90","728.00","729.30","734.50","731.75","741.93","790.00","560.00",771107,"572,103,584.80",
"04-Aug-2003","EQ","724.90","737.00","723.00","720.25","729.00","729.30","731.44","790.00","560.00",273984,"200,401,556.05",
"01-Aug-2003","EQ","721.10","727.50","719.00","717.50","721.00","720.25","721.11","790.00","560.00",460837,"332,313,124.80",
"31-Jul-2003","EQ","727.10","730.00","714.00","726.10","714.10","717.50","721.92","790.00","560.00",668446,"482,562,582.35",
"30-Jul-2003","EQ","739.90","743.00","720.25","739.05","724.00","726.10","730.85","790.00","560.00",344293,"251,627,243.30",
"29-Jul-2003","EQ","742.00","742.00","728.50","740.40","739.50","739.05","735.16","790.00","560.00",318939,"234,472,076.50",
"28-Jul-2003","EQ","748.90","748.90","737.10","735.60","740.00","740.40","740.64","790.00","560.00",347119,"257,090,464.60",
"25-Jul-2003","EQ","690.00","790.00","690.00","743.20","737.50","735.60","742.69","784.00","560.00",443386,"329,297,906.75",
"24-Jul-2003","EQ","726.00","749.50","723.00","726.10","747.10","743.20","734.59","784.00","560.00",319551,"234,740,109.75",
"23-Jul-2003","EQ","739.00","739.00","723.00","722.50","725.00","726.10","726.57","784.00","560.00",130749,"94,998,877.55",
"22-Jul-2003","EQ","725.00","740.00","715.20","726.70","721.15","722.50","724.56","784.00","560.00",263051,"190,595,235.10",
"21-Jul-2003","EQ","730.00","750.00","721.25","744.90","722.25","726.70","735.22","784.00","560.00",149878,"110,193,642.80",
"18-Jul-2003","EQ","744.00","753.90","735.00","752.90","742.05","744.90","746.29","784.00","560.00",233017,"173,898,629.20",
"17-Jul-2003","EQ","760.00","760.00","745.10","754.65","747.50","752.90","751.10","784.00","560.00",360973,"271,127,146.30",
"16-Jul-2003","EQ","744.70","758.00","737.00","736.95","755.95","754.65","750.85","784.00","560.00",247411,"185,769,738.15",
"15-Jul-2003","EQ","758.00","762.00","733.00","755.70","738.00","736.95","744.25","784.00","560.00",387558,"288,438,953.55",
"14-Jul-2003","EQ","753.00","760.00","748.50","757.35","754.40","755.70","754.76","784.00","560.00",226982,"171,317,570.10",
"11-Jul-2003","EQ","766.05","770.00","752.30","763.85","760.00","757.35","761.61","784.00","560.00",350407,"266,874,109.55",
"10-Jul-2003","EQ","765.00","776.00","757.00","771.60","764.30","763.85","769.18","784.00","560.00",438645,"337,397,156.35",
"09-Jul-2003","EQ","778.00","778.00","765.00","775.10","769.00","771.60","770.41","784.00","560.00",270164,"208,135,904.75",
"08-Jul-2003","EQ","765.00","784.00","765.00","765.90","775.50","775.10","777.16","782.00","560.00",609475,"473,657,643.75",
"07-Jul-2003","EQ","777.00","777.95","761.55","770.85","769.00","765.90","770.68","782.00","560.00",159582,"122,987,196.15",
"04-Jul-2003","EQ","760.00","782.00","760.00","757.15","768.00","770.85","773.31","777.00","560.00",559653,"432,785,326.55",
"03-Jul-2003","EQ","755.15","772.80","754.00","759.65","756.80","757.15","761.71","777.00","560.00",503689,"383,663,926.20",
"02-Jul-2003","EQ","754.45","763.90","754.45","753.65","760.00","759.65","760.06","777.00","560.00",276937,"210,488,978.90",
"01-Jul-2003","EQ","769.00","769.60","751.15","767.40","754.00","753.65","758.01","777.00","560.00",220511,"167,148,946.30",
"30-Jun-2003","EQ","763.10","777.00","762.10","761.30","767.60","767.40","771.23","774.00","560.00",525915,"405,600,124.35",
"27-Jun-2003","EQ","770.00","774.00","756.00","768.10","764.05","761.30","763.76","774.00","560.00",426246,"325,548,440.90",
"26-Jun-2003","EQ","745.00","774.00","745.00","742.90","770.00","768.10","760.06","754.80","560.00",1123660,"854,052,112.85",
"25-Jun-2003","EQ","737.00","745.75","736.95","732.50","742.90","742.90","742.82","754.80","560.00",460961,"342,408,817.35",
"24-Jun-2003","EQ","730.00","745.00","720.00","746.85","730.00","732.50","734.40","754.80","560.00",364810,"267,917,296.25",
"23-Jun-2003","EQ","750.00","754.80","743.00","743.75","746.10","746.85","749.13","747.85","560.00",586166,"439,116,469.25",
"20-Jun-2003","EQ","734.00","747.85","731.00","734.00","742.50","743.75","742.39","741.00","560.00",740379,"549,648,362.70",
"19-Jun-2003","EQ","735.10","741.00","726.30","729.15","735.30","734.00","733.31","736.70","560.00",498730,"365,722,594.00",
"18-Jun-2003","EQ","720.00","736.70","717.15","714.30","731.00","729.15","729.76","725.00","560.00",819476,"598,017,367.55",
"17-Jun-2003","EQ","710.10","716.50","709.85","706.95","714.80","714.30","714.00","725.00","560.00",375638,"268,204,144.70",
"16-Jun-2003","EQ","715.00","716.45","700.00","711.00","706.50","706.95","709.76","725.00","560.00",206504,"146,568,391.25",
"13-Jun-2003","EQ","716.25","723.90","707.00","713.60","710.00","711.00","715.55","725.00","560.00",480047,"343,496,129.40",
"12-Jun-2003","EQ","705.75","716.00","705.15","700.65","712.55","713.60","710.48","725.00","560.00",383107,"272,190,441.75",
"11-Jun-2003","EQ","709.40","714.00","695.25","705.85","700.05","700.65","703.07","725.00","560.00",330670,"232,482,509.15",
"10-Jun-2003","EQ","711.00","725.00","701.40","713.55","706.00","705.85","715.47","725.00","560.00",563625,"403,258,613.40",
"09-Jun-2003","EQ","709.80","725.00","709.80","706.25","711.30","713.55","716.73","725.00","560.00",560566,"401,774,537.55",
"06-Jun-2003","EQ","695.00","709.80","692.10","690.45","707.00","706.25","705.03","725.00","560.00",623505,"439,592,454.10",
"05-Jun-2003","EQ","687.90","693.70","683.40","679.75","691.00","690.45","690.03","725.00","560.00",407208,"280,987,083.60",
"04-Jun-2003","EQ","675.00","688.70","672.00","683.65","681.00","679.75","682.30","725.00","560.00",465436,"317,567,781.40",
"03-Jun-2003","EQ","704.00","708.00","681.65","702.75","684.90","683.65","690.98","725.00","560.00",447310,"309,080,498.35",
"02-Jun-2003","EQ","691.50","722.80","691.50","694.15","699.90","702.75","710.52","725.00","560.00",778747,"553,315,417.25",
"30-May-2003","EQ","687.50","700.00","686.90","688.50","690.05","694.15","693.39","725.00","560.00",420196,"291,359,438.75",
"29-May-2003","EQ","692.00","695.00","684.10","691.55","684.10","688.50","688.94","725.00","560.00",623378,"429,467,086.75",
"28-May-2003","EQ","697.50","701.00","686.15","695.70","690.70","691.55","692.18","725.00","560.00",333794,"231,046,332.45",
"27-May-2003","EQ","689.00","702.90","681.00","688.15","695.10","695.70","697.10","725.00","560.00",483104,"336,773,765.85",
"26-May-2003","EQ","672.00","689.50","672.00","679.90","689.00","688.15","685.21","725.00","560.00",422659,"289,608,704.75",
"23-May-2003","EQ","700.00","706.15","675.15","693.85","677.00","679.90","691.54","725.00","560.00",940013,"650,055,054.00",
"22-May-2003","EQ","710.00","725.00","691.00","706.40","693.00","693.85","703.30","725.00","560.00",246622,"173,449,464.80",
"21-May-2003","EQ","704.00","716.50","703.10","700.90","705.90","706.40","710.45","725.00","560.00",344928,"245,054,221.30",
"20-May-2003","EQ","709.70","714.90","697.00","703.00","700.50","700.90","703.99","725.00","560.00",375249,"264,170,108.90",
"19-May-2003","EQ","705.10","720.70","694.50","699.85","698.35","703.00","707.61","725.00","560.00",704704,"498,653,386.40",
"16-May-2003","EQ","674.00","705.00","673.00","672.40","697.15","699.85","692.74","725.00","560.00",523195,"362,437,330.25",
"15-May-2003","EQ","668.05","675.00","668.00","668.30","675.00","672.40","671.62","725.00","560.00",126278,"84,810,921.20",
"14-May-2003","EQ","670.50","673.80","666.30","670.85","668.65","668.30","669.09","725.00","560.00",206605,"138,238,362.75",
"13-May-2003","EQ","678.00","680.45","668.30","676.35","670.00","670.85","672.74","725.00","560.00",80717,"54,301,460.85",
"12-May-2003","EQ","662.10","679.85","662.05","663.95","677.00","676.35","671.66","725.00","560.00",150267,"100,928,506.50",
"09-May-2003","EQ","665.10","669.80","661.00","661.85","663.70","663.95","665.25","725.00","560.00",96294,"64,059,711.10",
"08-May-2003","EQ","580.90","676.90","580.00","676.00","663.00","661.85","664.53","725.00","560.00",277892,"184,667,333.05",
"07-May-2003","EQ","680.00","688.40","671.50","681.25","672.75","676.00","681.60","725.00","560.00",379440,"258,625,121.40",
"06-May-2003","EQ","678.00","684.90","674.50","679.60","682.00","681.25","679.74","725.00","560.00",195749,"133,058,293.45",
"05-May-2003","EQ","683.00","683.50","676.10","680.50","678.15","679.60","679.61","725.00","560.00",130050,"88,383,616.85",
"02-May-2003","EQ","682.50","684.00","670.30","682.95","681.95","680.50","676.39","725.00","560.00",279857,"189,291,712.40",
"30-Apr-2003","EQ","680.00","685.05","675.25","683.50","681.25","682.95","681.18","725.00","560.00",232040,"158,059,928.50",
"29-Apr-2003","EQ","680.00","689.35","680.00","679.75","681.50","683.50","684.75","725.00","560.00",227680,"155,904,297.35",
"28-Apr-2003","EQ","669.90","681.90","666.00","665.15","680.70","679.75","676.03","725.00","560.00",195162,"131,934,406.00",
"25-Apr-2003","EQ","660.25","670.00","656.00","663.10","668.00","665.15","662.28","725.00","560.00",165374,"109,523,906.70",
"24-Apr-2003","EQ","665.00","667.00","660.00","664.80","660.00","663.10","663.20","725.00","560.00",244473,"162,135,334.25",
"23-Apr-2003","EQ","670.00","670.00","658.80","665.35","664.00","664.80","663.24","725.00","560.00",135163,"89,645,679.00",
"22-Apr-2003","EQ","675.05","679.95","664.00","675.15","665.50","665.35","670.43","725.00","560.00",90363,"60,582,000.15",
"21-Apr-2003","EQ","685.00","685.00","672.15","683.40","676.00","675.15","676.90","725.00","560.00",82893,"56,110,408.00",
"17-Apr-2003","EQ","681.00","686.00","676.00","686.20","683.00","683.40","680.58","725.00","560.00",190400,"129,583,195.45",
"16-Apr-2003","EQ","675.00","689.90","675.00","674.25","687.00","686.20","683.82","725.00","560.00",255287,"174,571,038.80",
"15-Apr-2003","EQ","675.00","685.00","670.50","674.80","675.00","674.25","677.44","725.00","560.00",261838,"177,378,231.35",
"11-Apr-2003","EQ","670.00","690.90","664.00","673.50","675.00","674.80","680.54","725.00","560.00",323656,"220,260,493.20",
"10-Apr-2003","EQ","652.00","677.00","652.00","658.25","670.00","673.50","670.07","725.00","560.00",436027,"292,168,517.55",
"09-Apr-2003","EQ","659.90","662.40","654.15","661.45","661.40","658.25","658.69","725.00","560.00",162185,"106,829,632.20",
"08-Apr-2003","EQ","658.00","667.40","650.00","657.65","662.25","661.45","660.31","725.00","560.00",332393,"219,481,931.05",
"07-Apr-2003","EQ","642.00","666.90","640.00","637.25","654.80","657.65","654.51","725.00","560.00",517743,"338,867,512.85",
"04-Apr-2003","EQ","634.00","640.00","631.10","632.25","639.00","637.25","635.64","725.00","560.00",294674,"187,306,677.45",
"03-Apr-2003","EQ","625.00","637.50","625.00","626.05","631.20","632.25","631.74","725.00","560.00",160308,"101,272,393.15",
"02-Apr-2003","EQ","624.10","630.00","619.05","625.90","626.05","626.05","623.85","725.00","560.00",58222,"36,321,941.40",
"01-Apr-2003","EQ","629.00","629.85","623.50","628.25","627.00","625.90","626.65","725.00","560.00",71252,"44,649,871.40",
"31-Mar-2003","EQ","629.00","630.00","622.00","630.95","629.00","628.25","627.54","725.00","560.00",110657,"69,441,363.45",
"28-Mar-2003","EQ","628.00","634.50","620.25","626.95","632.45","630.95","626.88","725.00","560.00",96229,"60,324,172.05",
"27-Mar-2003","EQ","625.85","632.75","622.10","626.90","625.75","626.95","628.19","725.00","560.00",213224,"133,945,349.80",
"26-Mar-2003","EQ","618.00","628.50","611.50","614.40","625.50","626.90","622.77","725.00","560.00",202469,"126,091,921.45",
"25-Mar-2003","EQ","611.20","615.90","604.00","611.40","614.75","614.40","609.93","725.00","560.00",187082,"114,106,514.50",
"24-Mar-2003","EQ","620.55","624.70","608.25","620.50","611.50","611.40","617.37","725.00","560.00",130724,"80,704,428.00",
"22-Mar-2003","EQ","621.00","623.80","619.20","615.35","620.05","620.50","620.85","725.00","560.00",47284,"29,356,161.50",
"21-Mar-2003","EQ","626.05","628.00","614.50","626.00","616.00","615.35","620.40","725.00","560.00",215931,"133,964,584.10",
"20-Mar-2003","EQ","630.00","631.85","625.50","627.20","626.00","626.00","627.83","725.00","560.00",130500,"81,931,854.65",
"19-Mar-2003","EQ","630.00","633.00","624.05","624.15","628.00","627.20","628.00","725.00","560.00",194818,"122,344,740.95",
"17-Mar-2003","EQ","634.00","634.00","622.60","634.75","624.00","624.15","625.65","735.00","560.00",150824,"94,362,856.20",
"13-Mar-2003","EQ","650.00","650.00","630.25","640.75","635.50","634.75","634.05","735.00","560.00",69394,"43,999,345.90",
"12-Mar-2003","EQ","639.00","644.00","638.20","642.75","640.00","640.75","640.80","735.00","560.00",100271,"64,253,756.90",
"11-Mar-2003","EQ","637.00","644.00","636.00","640.90","642.85","642.75","640.44","735.00","560.00",90151,"57,735,997.00",
"10-Mar-2003","EQ","637.90","644.80","637.80","641.10","642.00","640.90","641.00","764.85","560.00",206834,"132,580,511.25",
"07-Mar-2003","EQ","633.00","643.90","632.00","635.00","637.50","641.10","637.57","764.85","560.00",222448,"141,826,101.70",
"06-Mar-2003","EQ","638.00","640.00","631.00","639.85","635.75","635.00","634.86","764.85","560.00",92179,"58,520,672.50",
"05-Mar-2003","EQ","641.55","641.55","635.15","643.40","637.25","639.85","638.70","764.85","560.00",182557,"116,598,502.75",
"04-Mar-2003","EQ","642.50","649.00","639.10","649.10","640.55","643.40","643.07","764.85","560.00",100248,"64,466,401.45",
"03-Mar-2003","EQ","655.20","659.50","646.10","650.80","648.05","649.10","649.53","782.65","560.00",203253,"132,019,100.50",
"28-Feb-2003","EQ","643.00","657.70","639.00","640.70","650.00","650.80","650.31","782.65","560.00",664315,"432,009,810.75",
"27-Feb-2003","EQ","638.00","644.90","636.50","638.75","642.50","640.70","640.28","782.65","560.00",201107,"128,765,136.55",
"26-Feb-2003","EQ","631.50","641.05","631.50","630.85","639.90","638.75","637.18","782.65","560.00",173724,"110,693,778.65",
"25-Feb-2003","EQ","632.00","634.00","628.00","633.55","630.60","630.85","630.29","782.65","560.00",255697,"161,163,478.45",
"24-Feb-2003","EQ","647.50","647.50","631.00","639.95","631.50","633.55","635.87","782.65","560.00",155420,"98,826,477.20",
"21-Feb-2003","EQ","636.60","642.50","633.10","636.05","639.75","639.95","638.95","782.65","560.00",69115,"44,161,352.75",
"20-Feb-2003","EQ","636.00","637.90","629.00","642.75","635.75","636.05","633.30","782.65","560.00",91276,"57,805,534.30",
